x_km,y_km,z_km
-0.18009950276453468,-2.1312839483270056,0.050477084535178296
0.9150026976748609,-0.035356906957138445,0.3695008944000244
-0.8706157401501318,-2.117342895939794,1.8832936085402183
-0.022497230172756844,0.4223529787195588,0.24982116853905545
1.190015189710084,-2.226386828203486,0.0739049094530031
0.7940941315285208,2.2036472194011045,0.8491813626393343
1.194090939026749,-1.7516259937840983,1.0405202599533085
1.2348381818192804,2.4268373986817924,1.7364253102895317
-1.1552133567955232,-0.9552963687857374,1.464769492701942
-0.21569819097365972,1.592891732107363,0.08759987442790318
0.9833842973527722,-1.58682800782951,0.4242195444445809
0.058014793698498046,-0.993581978244491,0.9029467580419039
1.183801867631293,-0.39038309205636157,0.2412546273036149
0.06706018206368469,1.9251815853987253,0.0017892311068183897
1.9312275564585049,0.7047165042531338,1.6121529180310201
1.8428502785020564,-0.3492117529408265,0.8592173218676529
