x_km,y_km,z_km
0.2755077798375565,0.3944903883452877,1.312324898119795
1.4732396267421315,1.5534024318030237,0.501619326146086
-2.063554578407131,-2.471322645377902,0.43193670175709387
-1.8818470090182409,1.0101676514020816,0.9537719352119232
-0.3618990321530009,0.8861226772021791,0.912547666750301
1.6874765137652705,-1.6646153120884928,1.5988768491386203
-2.4560788490853476,-0.6734719226315855,1.4432018049054713
1.32958205308727,-1.439404825634547,0.7460139107921184
-1.1238697862890212,0.6230223994666417,0.6975579553104809
2.2260461633307695,1.156241946758381,1.5334511702234404
0.26288298382286257,0.7844444136966238,0.7612333444461079
1.8003620425178797,0.5328905331240685,0.5585808148674463
0.04328648596108842,-2.125316991971391,1.6340205229112625
0.7209217073122343,-0.0630874127254537,0.6111486557840315
1.8205351521801711,-1.497040620642653,1.2409396276364868
1.8655935934370227,0.12835896015930004,1.3510640037021708
-1.6918793805528631,-1.2341927829531048,1.0365054859075336
-1.5977208352597572,1.7012412057148643,1.854206538392513
0.8939376584936594,0.8098474613346012,1.8894309040925037
1.2787569415943691,0.3370947151957795,0.504420019451659
-2.0245214233024083,-1.212956762575435,0.30085555829326793
-2.2012336477879106,-1.364141527420487,1.657312071198675
0.44242322477373186,-1.5561481031603415,0.09113713339072826
-1.2989178634519172,0.023673570528917942,1.9447264662412302
-1.80338843874073,2.328550658497953,0.6235196524298248
-2.3706084346182212,0.8361478523105448,1.348980661114023
1.7126574584035552,-0.125187903695827,1.8438555349431787
-0.7134454070716649,-1.4421844851004029,0.6700310080323333
1.4601942746299308,0.6882309028909988,1.3357689293309276
-0.7315045490247103,1.3745992297429805,0.9404567260619041
-0.2495394135555058,-1.0266579505029771,1.537879036628742
-1.2619618157848516,-0.276789314479879,0.7490429763052628
