x_km,y_km,z_km
-1.9669469727836597,-1.4379090082117951,0.04761711707699012
1.2890191957825126,2.051351928362121,0.14827456671202843
0.24319723000279003,2.1315079698169592,1.6644771671159144
1.5828819983042024,1.7425747511086733,0.1767876414043028
-0.4265909551914753,2.1876505964623982,1.6211585161266524
-0.35569102454807533,2.1958637732349056,1.1530878679076444
0.373126338395124,-0.9694668835483167,1.9131361562800193
1.9372993028153225,-2.107690524678593,0.19841553514468613
1.1750480077110783,2.3692454151047357,0.3419508225104473
1.9223244557765131,-0.8324582526368292,1.6311835157373689
-0.10747977466421599,-1.5170751621765803,1.5780798738198032
-2.449044990342516,0.8021814759483177,0.7540266405817988
2.2564168152203203,-0.9756045718777577,0.3105562366997905
1.5405306854059582,0.3102838765074516,1.282546019455035
1.3638215431947227,-1.879760592979699,1.5872431137391614
1.755295009658405,2.002567648507706,0.05318564325390529
-0.771275851361799,-0.00836867973337485,0.9787956424114319
0.9959137171872268,-0.3938431899846142,1.9546800997558693
-0.2378941182499532,-0.5603948883475385,0.6712905984344602
0.9657391436944889,0.17601199246360988,1.5157330584486808
2.2667991971404113,0.6579422092400171,1.0535123265332993
-1.194793450401902,0.6304006184291384,1.2200707792116454
-1.1023979780423454,0.29735970359143815,1.8380711819469555
2.266170533158366,-1.0530383895913265,1.0761330229756387
-1.2627400646788534,-1.0787328124049038,0.4527160267555723
0.26384233908063237,1.4372812961385417,1.2221053233459471
1.9150935085016663,0.8264157299705217,0.2946392513399043
-0.07794072981670563,1.7007738238821197,1.3967084502032308
-0.2654065254949778,-2.303455478954588,1.9334036629408513
-0.05356187366685283,-1.1665768462725175,1.1479058730350111
0.8661160138432873,1.2364450476910354,1.0112621846246448
2.1083712150914478,-0.02167789091335459,1.2337556588525984
