x_km,y_km,z_km
0.8796862501445712,1.666941276608421,0.8938161248526164
0.5649303223322386,2.4755640220880224,1.4522938159591683
-2.3412516277522144,1.3805672157625914,0.98596448003755
0.20158788919464232,-0.2328083771550986,0.154200462297025
0.6191214759421344,-0.935727943021269,0.9920395205615511
2.3700769895976483,0.452620275547146,0.3470696444327186
-0.8599787704456685,0.5649204208681486,1.8035495855470924
-0.8747102916996474,1.406776577065064,1.6712440370017014
0.16572898358679078,1.0282404191499732,0.9223898945881333
-1.4718126392041575,1.9573782333764802,0.9009670943203314
-0.4309598405685202,-1.8512126128728024,0.24410648237993282
1.8582829888593375,2.422932650285957,0.31806352593321185
1.8419913437557174,2.4636159773776667,0.15956162756699666
1.1943983653462915,0.31246656395261097,0.26283771474477957
-1.7730224298573682,1.971169963109329,1.7470513135142354
-0.015513265455591174,-1.8328654933377302,0.7422182975315268
