x_km,y_km,z_km
1.5851203122162376,0.26541580132171205,0.7373105765003547
-0.5049311140301112,0.27790434866285585,0.7761305664157203
0.003884725303773706,2.4470281562447846,1.4051148628177126
0.47970259684721306,0.8039544190114114,0.4548297562946231
1.7646155668112193,-1.1332838397847649,0.4012600991863604
1.7117831564693802,0.9604066199780292,1.9746828136599535
2.460016498065495,-1.501782849985337,0.602410766302361
-0.1003060796894446,0.5237411405369183,0.7608238933921574
2.186200222856505,-1.34626734952553,0.3401987878885808
2.0496299480038873,-0.5063146168650701,0.1577163844708418
-2.3620433770806084,0.8058417185561617,0.3793610312089273
0.5780056254462327,-0.6537345027882098,1.747916994371327
-0.7194350411200323,-0.9369676623698724,1.1349934548064098
-0.5116169705727769,0.12740461107995094,1.9772955698577819
-1.722906135715267,0.20257070056379156,0.08968805327899299
2.4195366893531904,-0.20666040560614451,1.6144520357619436
0.34495287310712275,-0.8574577081651986,0.6893373941349121
-0.5947799695415483,-2.3882724650550875,1.0352121299419421
-1.084458102015976,0.5094300719247062,0.27920125930432715
-2.404964963804746,-0.9499396200478927,1.9129199228002551
0.3602321362927121,0.1256609100873134,0.28096577941000933
2.344116243112044,1.032776927340314,0.7192499278452231
1.3376784582096715,0.5315924246476991,0.22059367052146706
-0.50846211501629,-2.134273408898406,1.3032488353085132
-0.7193774335831686,2.482900330903276,0.9498283702860286
-0.5785064526253909,-1.5852824455192032,0.06249135582390619
2.226105644843325,-2.3474896229078728,1.2861713266328867
1.074870909774273,-1.5621051470450613,1.403480882097516
-1.702983046775971,1.1980280688078544,0.5731486549891456
-1.737402365926946,-0.7200508569012416,1.8475566571680897
0.3885489158658739,-1.1288795375858973,1.8000469993331867
0.4863331509152591,2.1155332394532547,0.1336977757135538
