x_km,y_km,z_km
-2.047194132445515,0.035821880153821706,1.4450236714927656
0.4264868846743952,-1.6044415263749534,0.822192511262188
0.9899604296469189,1.7611709415755588,1.8951075177331473
-2.1775950007902622,-1.008073266405411,0.29687458352693685
1.6506763860821865,0.41181466574115655,1.1093717190939874
-0.07734000848402456,-0.5988286202464466,1.5073168741513063
-2.036377910348074,-1.3849744915223967,0.9741556051595759
-2.1541706816880684,1.604879792960764,0.6860593264894423
2.0049799951193172,0.04227063309965429,1.0359648661842125
-2.215876809975806,-1.5996943469395348,0.162462027932883
-1.3922882132373755,-1.4231213989864195,0.8264456851016173
-0.5773663958853952,2.307546910612203,1.7153800712395137
1.1587331674113188,0.5702862606424732,1.4193104034313961
-1.9798842636766851,-2.256617827752954,1.9904530485053942
-1.7733941510752356,-1.6319116670689509,0.4556957964924171
-1.2357206278137933,-2.1872819193080417,1.4862020143036019
-1.9325703151787577,0.5517401074410566,1.9284416468783487
1.9521635967208848,0.9663040329886163,1.456080888711005
-0.2200941993330603,1.096533127255539,1.9689153283513698
0.6672554279653671,0.3652636643297762,0.5755416606755579
-1.0491152071782701,-1.4384894889011923,0.07927643748878266
-1.9811487511382742,0.8872653896568576,0.20601278778516385
-0.3257211136131377,0.45229766259481696,1.4695672069765104
1.9844923025319954,-0.935531463993386,1.9785902648709794
0.5154855539510557,-0.15217037762216767,1.70861698686388
0.4749858565420757,-0.10027515960909517,1.2173059697819466
0.6827903414050702,-0.7294880262216359,1.8614235227285447
-0.6327058346621439,-2.196808952470637,0.8523360722461464
-1.6044716549970621,-0.743549483134684,1.5528408762000294
-1.105735861710155,-0.699785227300211,0.2450858735935102
-1.9756757050010814,-2.001522653001672,1.3957825788624334
-0.9603977608074798,1.3029086010372914,1.1624648589878337
