x_km,y_km,z_km
-0.023839852235607584,-0.5147644186756946,1.6485863517068933
0.424643901470227,1.5574552834784914,0.9921990447712328
-0.8329558346665533,-1.2839159929225303,0.9527402084450431
-1.25584843641741,-0.10742663761552818,0.9119338864514415
-0.42920983142200386,1.7011007968034235,1.7039187918859255
0.7757314150500614,1.4622241359779817,0.45236241637246155
2.266922829541075,0.17523452556679908,0.8334102052718879
-0.5309517629318983,-0.0323253305354303,0.5131287733457472
1.8683189905405477,2.4967464601731173,1.7043538012484456
-1.2556397146666842,-0.8909781243314718,1.7465960899187805
-2.0392760626454627,-0.5204477473320597,0.4488663109990769
2.2339868077302514,1.0533538404926213,0.779963515821009
-1.7723306256968536,-1.8274046242998239,0.9956746327373975
-1.4854465665428003,0.9083417262559634,0.3787267198886759
0.4625688944260786,0.7078362662958022,0.3827436453702302
0.9256019232906127,1.5934832063527988,1.2442774202171123
