x_km,y_km,z_km
1.1084836467448405,-1.1583553834876419,0.4900271762752815
0.16572228816837464,1.800287727204056,0.40246573210593284
2.324080447996667,-0.2152029700373399,1.088349548368905
-1.9225368357504373,2.0532731189699813,1.7993202069521876
0.7984456815716179,0.6855804810511446,1.2860796074771945
0.18493001767227346,1.8462694108491142,1.4258713013373394
1.705693686810653,0.8458514337931362,1.6042701523025373
-0.7768552201579404,2.2881052020053483,1.5644173518467324
-0.1471452491349794,-1.299347273956457,0.9236681939755405
0.5479482134426181,1.8407652456371562,0.3413354285235177
0.4725506186681905,-1.3984804890009672,0.7379588567208673
1.1167201166844771,0.5863866970226432,0.0032501301000602556
1.9541084573161038,-1.4967914549650856,0.05474618311178059
-1.9295614441120228,0.9723560234087221,1.236801443456815
-1.3830505528082082,1.0447895277582635,0.8489401304174449
0.6320171101201333,0.039598785514791235,0.40036115200151823
